Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Device 0,Cuda version,Cuda Runtime Version,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,CUDA output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,CUDA output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) - FLOAT on smallest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - FLOAT on smallest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on runs w/ disparity count templated,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT_1,Speedup relative to AMD Rome (48 Cores) - FLOAT on smallest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on runs w/ disparity count not templated,Speedup relative to AMD Rome (48 Cores) - FLOAT on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - FLOAT on largest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on largest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - DOUBLE on smallest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - DOUBLE on smallest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on runs w/ disparity count templated,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE_1,Speedup relative to AMD Rome (48 Cores) - DOUBLE on smallest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on runs w/ disparity count not templated,Speedup relative to AMD Rome (48 Cores) - DOUBLE on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - DOUBLE on largest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on largest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) - HALF on smallest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - HALF on smallest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - HALF on runs w/ disparity count templated,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF_1,Speedup relative to AMD Rome (48 Cores) - HALF on smallest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - HALF on runs w/ disparity count not templated,Speedup relative to AMD Rome (48 Cores) - HALF on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - HALF on largest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - HALF on largest 3 stereo sets (disparity count not templated only),
0,tsukubaSetHalfSize,FLOAT,30,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,192,144,15,0.000000,0.000013,0.000028,0.000027,0.000027,0.000027,0.000109,0.000012,0.000011,0.000473,0.000133,0.000133,0.000017,0.000000,0.000763,0.000067,0.000099,0.000095,0.000093,0.000093,0.000092,0.000000,0.000035,0.000035,0.000032,0.000030,0.000778,0.000845,0.000868,0.000868,0.012966,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.667521,0.807758,0.667521,0.667521,0.667521,1.663493,1.663493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,FLOAT,30,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,192,144,15,0.000000,0.000013,0.000029,0.000028,0.000028,0.000028,0.000114,0.000012,0.000012,0.001043,0.000134,0.000134,0.000020,0.000000,0.001338,0.000066,0.000210,0.000213,0.000210,0.000208,0.000200,0.000000,0.000035,0.000036,0.000032,0.000031,0.001353,0.001421,0.001444,0.001444,0.012966,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.895472,0.843560,0.895472,,,1.663493,1.663493,0.895472,0.895472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,tsukubaSet,FLOAT,30,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,384,288,15,0.000000,0.000018,0.000034,0.000033,0.000032,0.000032,0.000131,0.000013,0.000012,0.000676,0.000217,0.000216,0.000042,0.000000,0.001095,0.000134,0.000217,0.000120,0.000112,0.000109,0.000109,0.000000,0.000070,0.000049,0.000048,0.000048,0.001110,0.001241,0.001302,0.001302,0.132235,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.728066,0.902476,1.728066,1.728066,1.728066,1.911834,1.911834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,tsukubaSet,FLOAT,30,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,384,288,15,0.000000,0.000018,0.000038,0.000036,0.000035,0.000035,0.000143,0.000013,0.000012,0.001830,0.000220,0.000220,0.000051,0.000000,0.002276,0.000136,0.000605,0.000303,0.000306,0.000297,0.000313,0.000000,0.000071,0.000051,0.000049,0.000048,0.002292,0.002433,0.002489,0.002489,0.132235,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.392184,0.922440,1.392184,,,1.911834,1.911834,1.392184,1.392184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,venus,FLOAT,30,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,434,383,15,0.000000,0.000023,0.000054,0.000043,0.000042,0.000041,0.000180,0.000013,0.000013,0.000984,0.000324,0.000323,0.000087,0.000000,0.001614,0.000174,0.000465,0.000150,0.000125,0.000122,0.000119,0.000000,0.000141,0.000060,0.000066,0.000057,0.001630,0.001806,0.001882,0.001882,0.449363,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.965965,0.975961,1.965965,1.965965,1.965965,2.147022,2.147022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,venus,FLOAT,30,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,434,383,15,0.000000,0.000023,0.000060,0.000047,0.000046,0.000045,0.000198,0.000013,0.000013,0.003120,0.000329,0.000329,0.000088,0.000000,0.003774,0.000176,0.001501,0.000461,0.000414,0.000370,0.000368,0.000000,0.000142,0.000061,0.000067,0.000058,0.003790,0.003964,0.004041,0.004041,0.449363,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.390880,0.973920,1.390880,,,2.147022,2.147022,1.390880,1.390880,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,barn1,FLOAT,30,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,432,381,15,0.000000,0.000026,0.000070,0.000054,0.000052,0.000050,0.000227,0.000014,0.000014,0.001714,0.000467,0.000466,0.000123,0.000000,0.002574,0.000168,0.000940,0.000301,0.000163,0.000159,0.000148,0.000000,0.000222,0.000079,0.000088,0.000075,0.002591,0.002760,0.002836,0.002836,0.715841,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.022354,0.893474,,,2.022354,2.414387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,barn1,FLOAT,30,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,432,381,15,0.000000,0.000027,0.000078,0.000060,0.000058,0.000056,0.000253,0.000014,0.000014,0.005692,0.000465,0.000465,0.000121,0.000000,0.006575,0.000176,0.003216,0.000863,0.000603,0.000508,0.000500,0.000000,0.000221,0.000080,0.000088,0.000076,0.006591,0.006772,0.006848,0.006848,0.715841,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.978033,0.885282,,,,2.414387,,,0.978033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,conesQuarterSize,FLOAT,30,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,450,375,15,0.000000,0.000062,0.000153,0.000095,0.000102,0.000077,0.000427,0.000017,0.000017,0.007582,0.000888,0.000887,0.000232,0.000000,0.009216,0.000177,0.004989,0.001330,0.000482,0.000398,0.000375,0.000000,0.000441,0.000188,0.000131,0.000126,0.009234,0.009410,0.009486,0.009486,1.615818,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.753155,0.818582,,,1.753155,1.544581,1.544581,,,1.753155,1.753155,,,,,,,,,,,,,,,,,,,,,,,,,,
4,conesQuarterSize,FLOAT,30,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,450,375,15,0.000000,0.000057,0.000152,0.000092,0.000101,0.000075,0.000421,0.000014,0.000014,0.012911,0.000769,0.000769,0.000219,0.000000,0.014389,0.000175,0.007588,0.002884,0.000854,0.000876,0.000708,0.000000,0.000403,0.000153,0.000104,0.000107,0.014407,0.014580,0.014653,0.014653,1.615818,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.246074,0.825278,,,,1.544581,1.544581,,1.246074,1.246074,,1.246074,,,,,,,,,,,,,,,,,,,,,,,,,
5,conesHalfSize,FLOAT,30,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.000585,0.000663,0.000248,0.000169,0.000153,0.001233,0.000025,0.000025,0.068776,0.004598,0.004597,0.001647,0.000000,0.076866,0.000761,0.050587,0.012801,0.003281,0.001273,0.000828,0.000000,0.003201,0.000847,0.000313,0.000237,0.076884,0.077646,0.077842,0.077842,12.637240,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.939951,0.808460,,,2.939951,1.286137,1.286137,,,2.939951,2.939951,,,,,,,,,,,,,,,,,,,,,,,,,,
5,conesHalfSize,FLOAT,30,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.000591,0.000692,0.000271,0.000198,0.000179,0.001340,0.000025,0.000025,0.091045,0.004531,0.004530,0.001607,0.000000,0.099145,0.000765,0.061949,0.017431,0.007425,0.002482,0.001783,0.000000,0.003205,0.000815,0.000310,0.000203,0.099162,0.099919,0.100115,0.100115,12.637240,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.312656,0.811657,,,,1.286137,1.286137,,2.312656,2.312656,,2.312656,,,,,,,,,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,FLOAT,30,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.001290,0.001338,0.000469,0.000337,0.000244,0.002389,0.000039,0.000039,0.151293,0.009349,0.009348,0.003290,0.000000,0.167595,0.000758,0.108022,0.029655,0.007818,0.003621,0.002129,0.000000,0.006493,0.001788,0.000600,0.000470,0.167615,0.168364,0.168559,0.168559,24.124185,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.788716,0.774289,,,2.788716,1.286399,1.286399,,,2.788716,2.788716,,,,,,,,,,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,FLOAT,30,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.001298,0.001369,0.000517,0.000395,0.000283,0.002564,0.000040,0.000039,0.199354,0.009335,0.009335,0.003198,0.000000,0.215867,0.000757,0.129569,0.037070,0.018918,0.008975,0.004799,0.000000,0.006479,0.001792,0.000605,0.000467,0.215885,0.216637,0.216835,0.216835,24.124185,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.185791,0.771442,,,,1.286399,1.286399,,2.185791,2.185791,,2.185791,,,,,,,,,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,DOUBLE,30,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,192,144,15,0.000000,0.000013,0.000025,0.000024,0.000024,0.000024,0.000097,0.000011,0.000010,0.000456,0.000124,0.000124,0.000018,0.000000,0.000725,0.001350,0.000100,0.000092,0.000090,0.000087,0.000087,0.000000,0.000034,0.000033,0.000029,0.000028,0.000740,0.002089,0.002111,0.002111,0.012966,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,,,0.340603,0.856394,0.340603,0.340603,0.340603,1.498579,1.498579,,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,DOUBLE,30,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,192,144,15,0.000000,0.000013,0.000032,0.000031,0.000031,0.000028,0.000122,0.000011,0.000011,0.000982,0.000127,0.000127,0.000021,0.000000,0.001278,0.001845,0.000198,0.000198,0.000197,0.000195,0.000191,0.000000,0.000035,0.000034,0.000030,0.000029,0.001295,0.003141,0.003163,0.003163,0.012966,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,,,0.638644,0.869953,0.638644,,,1.498579,1.498579,0.638644,0.638644,,,,,,,,,,,,,,,,
